distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,airport_county_name,month,mean_lead,n_obs,n_monitors,is_reid_hillview,air_temp,wind_speed,rhum,pres,wind_dir_sin,wind_dir_cos
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2022-07-01,0.0024666666666666665,3,1,FALSE,23.616672770182316,1.876888831276977,85.25,96.64416666666666,-0.2041792480002065,-0.17197493172935654
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2022-08-01,0.0025,2,1,FALSE,23.112512207031273,4.125704721358778,90,96.59,-0.06138098001428727,-0.7811049637820721
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2022-09-01,0.004166666666666667,3,1,FALSE,18.516656494140648,2.628203198387358,77.58333333333333,96.39416666666666,-0.14750649833451543,0.1628765559226076
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2022-10-01,0.0027,2,1,FALSE,7.350000000000023,4.255384450030052,59.625,96.7775,-0.10943395285670834,-0.08456281195341159
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2022-11-01,0.0028666666666666667,3,1,FALSE,7.600000000000023,3.665819533218498,83.41666666666667,96.67416666666666,-0.835662993485659,0.2780288512717313
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2022-12-01,0.008966666666666666,3,1,FALSE,7.058323160807315,5.281205698202844,89.25,96.8125,-0.07648920209693964,-0.32585376242011305
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-01-01,0.00285,2,1,FALSE,5.28748474121096,5.7605104914064285,90.25,96.46000000000001,-0.8478345790405195,-0.24671964620457926
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-02-01,0.0029,2,1,FALSE,5.824975585937523,3.8551186918212297,81.5,96.50125,-0.5994320603270955,-0.09592443412180318
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-03-01,0.004,3,1,FALSE,9.016656494140648,3.9857004288266213,91.5,95.83,0.6352552766363381,-0.278252008266081
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-04-01,0.005733333333333333,3,1,FALSE,13.974989827473982,2.6398289996510487,79.66666666666667,95.89416666666666,-0.3537587240821099,0.20893078997060438
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-05-01,0.0131,2,1,FALSE,18.23749694824221,5.143158239080094,78.5,96.6825,-0.6882874281328446,-0.4737088148319335
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-06-01,0.006866666666666667,3,1,FALSE,20.216648356119816,3.804265842347275,77.25,96.21249999999999,0.8242881123912913,0.3952994764532282
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-07-01,0.030500000000000003,2,1,FALSE,22.23749694824221,2.72857719758764,69.75,96.3125,-0.9397142478369376,0.0461979345541689
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-08-01,0.0276,2,1,FALSE,20.524987792968773,5.577696681969144,84.875,96.29875,-0.9136379858046093,0.3733031473476185
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-09-01,0.004,2,1,FALSE,19.962487792968773,1.8205005648674901,77,96.71125,0.45939017943612714,-0.0874553030506483
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-10-01,0.003266666666666667,3,1,FALSE,16.95832722981773,7.095784749177332,72.83333333333333,96.51416666666667,-0.6702472771582944,-0.019236430189923465
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-11-01,0.0049,2,1,FALSE,12.174981689453148,2.3594022715215295,64.875,96.43875,-0.6825814058934314,-0.5671960053545483
3-5 km,3467,KCRW,KCRW,CRW,Yeager Airport,medium_airport,54039,Kanawha,2023-12-01,0.0041,3,1,FALSE,9.041650390625023,5.744438205754978,80.83333333333333,97.05333333333334,-0.6653104671809313,0.007444863550662244
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-01-01,0.013833333333333333,6,1,FALSE,-5.037507120768207,3.798148070754521,69.33333333333333,96.69624999999999,-0.480670381310625,-0.5557444494463644
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-02-01,0.01,4,1,FALSE,-3.1999877929687273,7.19093851291772,74,96.814375,-0.5859496897679319,-0.405433824963307
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-03-01,0.0105,6,1,FALSE,8.470819091796898,4.811514965453516,75.41666666666667,96.27375,-0.5176855097757233,-0.3731459131385988
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-04-01,0.01575,4,1,FALSE,7.068750000000023,4.91604254766935,72.9375,96.749375,-0.7221380536163489,0.06819372489303412
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-05-01,0.0176,5,1,FALSE,14.489990234375023,3.7557690200019755,85.95,96.447,-0.37326534635813197,0.2873021806244188
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-06-01,0.015000000000000001,5,1,FALSE,20.099987792968772,7.466217042660482,83.8,96.116,-0.5390212354462616,-0.0794884002430231
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-07-01,0.016,5,1,FALSE,22.809991455078148,3.1200444079055325,80.75,96.4845,0.0735639196487154,-0.11256280895739361
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-08-01,0.0254,5,1,FALSE,22.669995117187522,6.876389410463719,83.9,96.8765,-0.5253666001328602,-0.32518482000108134
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-09-01,0.0142,5,1,FALSE,20.074987792968773,4.858891074792732,70.05,96.734,-0.395964389897352,0.1429443167911424
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-10-01,0.039,4,1,FALSE,13.699998474121116,2.9760317280149025,73,96.633125,0.11022131442928354,0.4114114941746916
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-11-01,0.0258,5,1,FALSE,7.204986572265648,4.883195130077231,65.7,96.8275,-0.4478060822859625,-0.18696061189518154
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2016-12-01,0.0202,5,1,FALSE,-1.5950012207031024,3.3607698958305976,78.4,97.012,0.032274390569008306,-0.2649770741302797
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-01-01,0.015333333333333334,6,1,FALSE,-0.8000142415364356,4.863062183292732,81,96.475,-0.5924618848423846,-0.08661153108430475
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-02-01,0.0225,4,1,FALSE,8.187501525878929,4.362535770010805,81.125,95.968125,-0.38182629043800115,-0.7582512300355616
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-03-01,0.012333333333333333,3,1,FALSE,5.591648356119815,4.94872234029016,84.91666666666667,96.41833333333334,-0.47789691237544357,-0.3130527845754543
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-04-01,0.01225,4,1,FALSE,9.825006103515648,6.56463529750475,80.3125,96.41375,-0.8896017763927679,0.09052431178485656
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-05-01,0.0145,6,1,FALSE,14.65832417805992,5.742197660145382,87.54166666666667,95.83083333333333,-0.8330448051458086,-0.3240076011384697
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-06-01,0.019000000000000003,5,1,FALSE,21.100000000000023,5.582101201939652,79.3,96.0985,-0.4941655266799541,-0.2822560287591001
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-07-01,0.0076,5,1,FALSE,22.0999938964844,4.619715346236534,81.8,96.50699999999999,-0.28026978191940205,-0.07317302581829999
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-08-01,0.013399999999999999,5,1,FALSE,20.439990234375024,4.4117780007346115,77.6,96.528,-0.5161263294628909,-0.23222022455258287
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-09-01,0.0098,5,1,FALSE,19.129992675781274,4.637264407618745,67.45,96.8205,-0.6395620712628639,0.42850825410418397
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-10-01,0.0126,5,1,FALSE,16.05499267578127,7.3268748801859855,70.4,96.8795,-0.558807319130149,-0.2207642141874156
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-11-01,0.0608,5,1,FALSE,5.769982910156273,3.650836114984964,65.3,96.718,-0.6002965966930485,-0.6697890729908735
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2017-12-01,0.018,5,1,FALSE,-4.730004882812477,5.855794513313561,72.55,96.737,-0.08077612610550977,-0.31195968105031513
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-01-01,0.013,5,1,FALSE,-7.645016479492165,5.789524293420306,75,97.396,-0.6897649464423199,-0.3728749308596907
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-02-01,0.0075,4,1,FALSE,3.3249908447265852,6.430847644843242,83.8125,96.59625,0.03651856395524056,-0.606991852278742
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-03-01,0.0048000000000000004,5,1,FALSE,-1.6350036621093522,7.353001335123169,77.55,96.294,-0.7323479028294622,-0.03323380759982656
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-04-01,0.00375,4,1,FALSE,2.8749938964843977,5.553570059083306,76.1875,96.498125,-0.4911197719582916,0.6769397803686265
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-05-01,0.0168,5,1,FALSE,18.194982910156273,4.294055025000988,85.25,96.56,-0.48973305210512036,-0.6179275924087347
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-06-01,0.01,5,1,FALSE,19.699993896484397,4.06839858093287,86.35,96.3255,-0.13463919985413048,-0.4223338214819488
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-07-01,0.025833333333333333,6,1,FALSE,21.433333333333355,4.9674653087686105,75.625,96.80333333333334,-0.585085680045385,-0.30021209031775375
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-08-01,0.0152,5,1,FALSE,22.145001220703147,7.558384967578679,79.15,96.746,-0.915919403524031,-0.24160387073675196
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-09-01,0.0148,5,1,FALSE,18.509997558593774,4.231771739340326,86.6,96.929,-0.1878431180201942,-0.3496771849057072
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-10-01,0.0098,5,1,FALSE,12.504998779296898,4.543733832725704,78.9,96.31099999999999,-0.36831875969977856,-0.3821489630519046
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-11-01,0.004,5,1,FALSE,-0.5250061035156023,3.630071332381992,77.65,96.67,-0.1534667459241767,0.286412481083396
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2018-12-01,0.0162,5,1,FALSE,1.9149902343750227,6.268681148753839,85.2,96.128,-0.3304981687656361,0.34784957043734227
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-01-01,0.0098,5,1,FALSE,-4.690014648437478,5.0154175695942245,83.25,96.456,-0.174180567059067,-0.012032064404127768
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-02-01,0.0152,5,1,FALSE,-2.1350158691406023,6.788226632896072,72.95,96.9525,-0.36100427458233086,-0.33984996355848335
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-03-01,0.0096,5,1,FALSE,2.5449890136718976,5.9746152165172965,77.95,96.271,0.005163830611732539,-0.10228983137714465
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-04-01,0.0062,5,1,FALSE,9.904992675781273,4.0725707525546735,78.85,95.8005,-0.1854773872611345,-0.21964671018588194
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-05-01,0.00875,4,1,FALSE,14.662500000000023,3.1741631195893825,80,96.513125,-0.29828619675964274,0.10330434072617475
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-06-01,0.01625,4,1,FALSE,18.781243896484398,5.332229417991685,80.6875,96.17125,-0.05886528699616558,-0.25250279351107385
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-07-01,0.0092,5,1,FALSE,23.61499633789065,4.134860547146885,75.25,96.562,-0.4187691137116633,-0.03760580539501516
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-08-01,0.0072,5,1,FALSE,22.069989013671897,3.297126725985723,83.65,96.4405,0.10568396240017303,-0.03475305914211826
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-09-01,0.00975,4,1,FALSE,19.399995422363304,3.3471677320979314,76.375,96.63125,-0.2401267196533829,-0.14397636667178246
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-10-01,0.02075,4,1,FALSE,11.81873474121096,6.271737789744434,72.75,96.84812500000001,-0.6655273899872954,-0.319104231399024
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-11-01,0.0055,4,1,FALSE,3.1187377929687727,5.027237733495442,67.4375,96.679375,-0.5385419752802734,-0.5376439117495286
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2019-12-01,0.0054,5,1,FALSE,1.3599914550781478,3.7543057387115226,84.55,96.492,-0.21675567994345407,-0.14923591788326826
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-01-01,0.0048000000000000004,5,1,FALSE,1.6499938964843976,7.078548722517724,83.2,96.7145,-0.6106001573734714,-0.0629912687682894
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-02-01,0.0325,4,1,FALSE,-0.631254577636696,4.986309624008226,76.375,96.55875,-0.5913603108674459,-0.27099581097793307
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-03-01,0.01075,4,1,FALSE,4.6562362670898665,9.348599156106541,74.1875,97.00562500000001,-0.4853613600682186,-0.0723666562626264
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-04-01,0.003,5,1,FALSE,7.129986572265648,6.128426762382918,70.1,95.841,-0.46525647443870466,0.32958960710145896
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-05-01,0.02775,4,1,FALSE,11.524995422363304,5.369700793504978,75.25,96.483125,0.06225204386675403,-0.47034003631254284
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-06-01,0.0112,5,1,FALSE,17.4199890136719,4.176743962465288,70.4,96.77,-0.329136330832451,0.10777816056997126
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-07-01,0.0044,5,1,FALSE,23.050000000000022,4.379354545813511,78.9,96.5235,-0.821512005477189,-0.029131309834127796
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-08-01,0.009333333333333334,6,1,FALSE,20.92915242513023,5.082237094135331,83.20833333333333,96.47666666666666,-0.6249559316359802,0.014756628710939107
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-09-01,0.016,4,1,FALSE,16.84999237060549,4.688443868966333,75.125,96.58,-0.8403114663552629,-0.5355184594422729
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-10-01,0.016,2,1,FALSE,13.84998474121096,4.777965833401551,79.75,96.5375,-0.9200952402253122,-0.3916871977724906
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-11-01,0.004666666666666667,3,1,FALSE,8.524987792968773,4.311046364035603,79.08333333333333,96.52416666666667,-0.06689633323198223,-0.16117614363424657
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2020-12-01,0.0095,2,1,FALSE,1.0249877929687727,3.548478956227618,84.625,96.37625,-0.34822005401646516,-0.6609625421256641
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-01-01,0.0042,5,1,FALSE,-2.2900024414062274,4.751728116463216,84.55,96.234,0.062008813388032914,0.21144671247319838
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-02-01,0.011,5,1,FALSE,-4.485015869140602,4.674379770238655,81.5,96.771,-0.3774021236246179,-0.04511153232482682
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-03-01,0.015333333333333334,3,1,FALSE,3.775008138020856,7.146732025921448,69.58333333333333,96.81166666666667,-0.8212101963154141,0.11790859077906524
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-04-01,0.013000000000000001,4,1,FALSE,10.499986267089866,4.875799085652989,77.1875,96.42125,-0.37373072300145926,-0.39293096924247817
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-05-01,0.0054,5,1,FALSE,15.389990234375023,5.174985662744647,75.15,96.5305,-0.20984664062180772,-0.10536646813117717
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-06-01,0.007,4,1,FALSE,19.693750000000023,3.899241946263804,92.25,96.223125,-0.12416266064870239,-0.3860803279829217
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-07-01,0.0052,5,1,FALSE,21.150000000000023,4.276192758612743,81.05,96.4465,0.02111043978467265,0.23699928406892182
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-08-01,0.009,5,1,FALSE,21.520001220703147,4.7095726469821395,87.3,96.719,-0.8960184852537759,0.03779189525083332
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-09-01,0.0162,5,1,FALSE,20.689996337890648,4.225794628636518,70.1,96.46799999999999,-0.7199526749424223,0.04201803785476964
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-10-01,0.014666666666666666,6,1,FALSE,15.324985758463564,3.809716463873315,72.25,96.53625,-0.35947651250976254,-0.009656399049008377
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-11-01,0.0144,5,1,FALSE,5.424975585937522,3.5204181295728847,62.2,96.714,0.20002477943359476,-0.8522488696890285
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2021-12-01,0.008,5,1,FALSE,5.459985351562523,6.854035695538856,78.5,96.2375,-0.37217529006607825,-0.44749339026897095
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-01-01,0.012,5,1,FALSE,-6.670019531249977,5.964909188501416,72.25,96.0855,-0.2956329225239879,0.03383380613020346
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-02-01,0.023200000000000002,5,1,FALSE,1.7199768066406478,7.283289242989955,78.75,96.6505,-0.3182715207938084,-0.08910832188346038
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-03-01,0.0208,5,1,FALSE,8.289996337890647,6.03123940429017,82.5,96.096,-0.3436584967861657,-0.5462888826962722
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-04-01,0.0174,5,1,FALSE,8.454998779296897,4.026728797403325,70.1,96.7195,-0.3876176519797556,-0.11307487807398178
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-05-01,0.01,5,1,FALSE,15.835003662109397,2.253693622711128,73.95,96.739,0.12424903708263935,0.12692259180880783
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-06-01,0.00575,4,1,FALSE,19.29998931884768,4.027392621979516,61.6875,96.505,-0.9151965587138335,0.3189838425122149
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-07-01,0.01,5,1,FALSE,22.86999511718752,2.9383841361218455,72.15,96.577,-0.05308857879416111,-0.278087349657326
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-08-01,0.0135,4,1,FALSE,21.499993896484398,4.994892861882036,86.75,96.525625,-0.36393128898803573,-0.004256276655651678
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-09-01,0.011,5,1,FALSE,18.300000000000022,2.8774884699307135,75.95,96.396,-0.02489596180340155,0.339972719487924
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-10-01,0.0104,5,1,FALSE,9.220001220703148,4.514262120738089,71,96.3485,-0.20821950427280622,-0.14951198589510822
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-11-01,0.01325,4,1,FALSE,8.037492370605491,4.7309518400523904,74.1875,96.79124999999999,-0.006632436693909033,-0.23432591231232197
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2022-12-01,0.0031666666666666666,6,1,FALSE,-0.4875142415364356,5.648474332277164,77,96.81208333333333,-0.4159162456752262,-0.32136663564882734
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-01-01,0.0086,5,1,FALSE,3.324993896484398,4.433205041831069,85.25,96.386,-0.5714913723678088,-0.3870248704107808
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-02-01,0.00675,4,1,FALSE,5.418740844726585,4.916664725975821,79.875,96.343125,0.050841163139201145,-0.09071378521753648
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-03-01,0.015666666666666666,6,1,FALSE,3.7499888102213768,5.337443742136916,79,96.22666666666666,-0.246040707090406,-0.3402676021969146
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-04-01,0.00425,4,1,FALSE,9.681237792968773,2.1770798399510674,79.125,96,-0.3407281408235469,-0.12510288298897115
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-05-01,0.013,5,1,FALSE,15.809997558593773,2.8779317500235764,67.55,96.8485,-0.5157341427597842,-0.22769238343293166
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-06-01,0.006,5,1,FALSE,18.450000000000024,5.562698855267605,73.35,96.25,-0.07180709787194867,0.33911623960398296
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-07-01,0.009600000000000001,5,1,FALSE,22.654992675781273,3.788335342372794,77.8,96.399,-0.43380331743754585,-0.40734673607920724
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-08-01,0.003,5,1,FALSE,20.73999023437502,4.261828198866647,81.8,96.3475,-0.4845785278950715,-0.1017459874563863
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-09-01,0.004,3,1,FALSE,15.208317057291689,3.178926351119827,69.66666666666667,97.19666666666667,0.16134331484057127,-0.08269602353866332
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-10-01,0.0034000000000000002,5,1,FALSE,13.449987792968773,4.806959179949312,71,96.08,-0.28980508262855775,-0.05531614388464753
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-11-01,0.0054,5,1,FALSE,3.354992675781273,5.664101152128575,67.65,97.0875,-0.6575699955844377,0.05341019983398456
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2023-12-01,0.003,5,1,FALSE,2.064990234375023,4.728535466541319,77.2,97.1475,-0.31379398589974894,-0.8471889289317217
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2024-01-01,0.003,6,1,FALSE,0.1874888102213769,3.444687125058015,88,95.89875,-0.7426159472792718,-0.3406369936591122
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2024-02-01,0.0025,4,1,FALSE,-0.7750076293945085,5.994617721214007,73.4375,96.0275,0.11501834397196842,0.43890709802161804
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2024-03-01,0.0028333333333333335,6,1,FALSE,5.97082926432294,4.144071741089267,71.29166666666667,96.5325,-0.6294139954060828,-0.19297379122148897
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2024-04-01,0.0052,5,1,FALSE,12.560003662109398,5.103520944024149,84.2,95.892,-0.09283682243083248,-0.021358722147544647
3-5 km,351166,US-6312,9PA3,9PA3,McMillin Landingstrip,small_airport,42073,Lawrence,2024-05-01,0.0062,5,1,FALSE,15.929992675781273,2.5578105747712048,87.7,96.273,-0.08994498965241317,0.3233459682418551
