distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,airport_county_name,month,mean_lead,n_obs,n_monitors,is_reid_hillview,air_temp,wind_speed,rhum,pres,wind_dir_sin,wind_dir_cos,post,treated,treated_post,log_lead
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2017-07-01,0.002,5,1,FALSE,22.195001220703148,3.772232054230566,79.1,97.4345,-0.0474075837957636,-0.31893374128907637,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2017-08-01,0.003,4,1,FALSE,17.824983215332054,5.948412223551891,89.0625,97.32,-0.4815822025886253,0.12221926732373983,FALSE,FALSE,0,-5.521460917862246
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2017-09-01,0.003,4,1,FALSE,20.356240844726585,8.337922409039045,70.625,97.58937499999999,-0.053110028809744775,-0.651136251500225,FALSE,FALSE,0,-5.521460917862246
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2017-10-01,0.002,5,1,FALSE,7.284985351562523,4.977362838197264,80.9,97.7955,-0.12127152207554165,0.123662426000692,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2017-11-01,0.0018,5,1,FALSE,0.9849914550781478,4.361180314723926,79.9,97.3825,-0.11312437605017533,0.20078327868730872,FALSE,FALSE,0,-5.8781358618009785
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2017-12-01,0.0018,5,1,FALSE,-9.055010986328103,4.779858244923229,83.15,97.7805,0.6963262419455324,0.311040472262289,FALSE,FALSE,0,-5.8781358618009785
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-01-01,0.0026,5,1,FALSE,-9.465008544921853,5.547772470974961,76.45,97.666,-0.7648132821567829,-0.44510937808275747,FALSE,FALSE,0,-5.626821433520073
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-02-01,6.000000000000001e-4,5,1,FALSE,-10.705004882812478,4.546205116593857,83.95,97.54599999999999,-0.24235456166204866,-0.1279944508041103,FALSE,FALSE,0,-6.437751649736401
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-03-01,0.0016,5,1,FALSE,-2.8200134277343523,5.177759911503492,84.4,97.681,-0.3626156847401729,0.1192164639506292,FALSE,FALSE,0,-5.952243833954701
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-04-01,0.003,4,1,FALSE,-0.018759155273414763,3.317768845274326,66.3125,97.791875,-0.734852135001935,-0.16399364184565973,FALSE,FALSE,0,-5.521460917862246
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-05-01,0.0024000000000000002,5,1,FALSE,16.79998779296877,5.189776646461443,81.2,97.2205,-0.8240821829548949,0.02548372320763594,FALSE,FALSE,0,-5.683979847360021
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-06-01,0.0024000000000000002,5,1,FALSE,18.384991455078147,3.1746150148469683,85.75,97.4245,-0.7288470961429134,0.4777028336367073,FALSE,FALSE,0,-5.683979847360021
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-07-01,0.0018333333333333333,6,1,FALSE,22.320825195312523,6.146742262618882,74.08333333333333,97.55041666666666,-0.2905222999301193,-0.2897811443130006,FALSE,FALSE,0,-5.866301404153976
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-08-01,0.0026,5,1,FALSE,21.595001220703146,6.077249361687077,69.2,97.56,-0.6635689646063176,-0.20910547090138812,FALSE,FALSE,0,-5.626821433520073
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-09-01,0.003,5,1,FALSE,16.525000000000023,5.8705179116834625,74.8,97.6725,0.4374815742455271,-0.006041041212329479,FALSE,FALSE,0,-5.521460917862246
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-10-01,0.00125,4,1,FALSE,5.499993896484398,3.2683706708712768,80.5,97.520625,0.20529955577423653,0.42173309313352386,FALSE,FALSE,0,-6.0968250627658085
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-11-01,0.001,5,1,FALSE,-4.060015869140602,4.644755369837647,86.35,97.6375,0.23286051712528236,0.16106735850867793,FALSE,FALSE,0,-6.214608098422191
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2018-12-01,0.00175,4,1,FALSE,-7.7500137329101335,3.6184788766565004,90.0625,97.6575,-0.3763877524413666,-0.569799279791337,FALSE,FALSE,0,-5.896154367303657
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-01-01,0.001,4,1,FALSE,-14.893759155273415,5.994422478064611,82.3125,98.026875,-0.4962399295662052,0.28180218888856684,FALSE,FALSE,0,-6.214608098422191
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-02-01,0.001,5,1,FALSE,-11.145001220703103,4.392791311925921,79,97.557,-0.3260508208488609,-0.21313559385617892,FALSE,FALSE,0,-6.214608098422191
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-03-01,0.002,5,1,FALSE,-3.9600128173827898,3.6525994218545925,82.6,97.50750000000001,-0.12362693013391199,0.5422346046984367,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-04-01,0.0022,5,1,FALSE,7.599981689453148,5.7614473675437115,71.85,97.147,-0.4702753417235392,0.18705928048896195,FALSE,FALSE,0,-5.744604469176456
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-05-01,0.0036,5,1,FALSE,9.664996337890647,4.931683788909693,84.65,97.4305,-0.6554460857538751,0.48497278535375804,FALSE,FALSE,0,-5.381698975487088
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-06-01,0.008,5,1,FALSE,16.669995117187522,4.652986610715711,75.85,97.1455,0.2759698574388595,-0.2767112806597224,FALSE,FALSE,0,-4.710530701645918
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-07-01,6.000000000000001e-4,5,1,FALSE,22.144995117187523,4.562526931489709,82.05,97.34,-0.10134196563702118,-0.195421859494405,FALSE,FALSE,0,-6.437751649736401
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-08-01,0.0021666666666666666,6,1,FALSE,19.424986775716167,5.212159894249686,66.04166666666667,97.57166666666666,-0.6122344233457099,-0.2989778617951398,FALSE,FALSE,0,-5.755075769043752
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-09-01,0.00125,4,1,FALSE,18.537500000000023,7.351197415050488,86.3125,97.27125,-0.3093024040631371,-0.1652048378362708,FALSE,FALSE,0,-6.0968250627658085
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-10-01,8e-4,5,1,FALSE,4.064984130859398,7.536838094572832,76.85,97.3385,-0.509565545200892,-0.37168844161077874,FALSE,FALSE,0,-6.319968614080018
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-11-01,8e-4,5,1,FALSE,-3.245013427734352,5.8801889282556425,81.15,97.918,-0.3089465369585622,-0.072589957454882,FALSE,FALSE,0,-6.319968614080018
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2019-12-01,0.002,5,1,FALSE,-6.040011596679665,2.965750318432307,89.6,97.2645,-0.5986097413599347,-0.030855592447989865,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-01-01,0.0014,5,1,FALSE,-9.645016479492165,6.395778478197105,90,97.82849999999999,-0.6840993222782795,0.3608600440660559,FALSE,FALSE,0,-6.032286541628237
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-02-01,0.0012000000000000001,5,1,FALSE,-8.175012207031227,6.395777783984254,78.4,97.67,-0.07669426725736854,-0.11723078345402815,FALSE,FALSE,0,-6.119297918617867
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-03-01,0.0018,5,1,FALSE,-1.6650146484374773,6.644800205329014,87.9,97.665,-0.4153854205695439,0.09260987844870111,FALSE,FALSE,0,-5.8781358618009785
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-04-01,0.0016,5,1,FALSE,3.339984130859398,4.695149394159428,71.45,97.219,-0.3375815936475789,0.18630815641898119,FALSE,FALSE,0,-5.952243833954701
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-05-01,0.0018,5,1,FALSE,13.325006103515648,3.9354265682322938,71.95,97.393,-0.5381069492709456,0.4036496046442039,FALSE,FALSE,0,-5.8781358618009785
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-06-01,0.0022,5,1,FALSE,20.894989013671896,5.673342789111074,72.5,97.2745,-0.6916730671036155,-0.33572440667580117,FALSE,FALSE,0,-5.744604469176456
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-07-01,0.0092,5,1,FALSE,23.224987792968772,7.475786321226357,78.9,97.257,-0.5736791444878226,-0.20629581211436918,FALSE,FALSE,0,-4.585367558691911
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-08-01,0.0028333333333333335,6,1,FALSE,21.983331298828148,5.1854863040609915,65.66666666666667,97.33041666666666,-0.6261913125652345,-0.5831881139726571,FALSE,FALSE,0,-5.5640205322810425
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-09-01,0.0024000000000000002,5,1,FALSE,15.684997558593773,4.593357924695685,66.75,97.2525,-0.7974223372579592,0.08711130257546168,FALSE,FALSE,0,-5.683979847360021
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-10-01,0.0016,5,1,FALSE,4.964984130859397,4.19954991926764,77.15,97.44200000000001,-0.6148943514416767,0.06342004674350063,FALSE,FALSE,0,-5.952243833954701
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-11-01,0.0026,5,1,FALSE,1.1649841308593978,1.8822692963827057,81.2,97.654,0.6673686658879876,0.4008329234748361,FALSE,FALSE,0,-5.626821433520073
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2020-12-01,0.0016,5,1,FALSE,-4.805017089843727,5.467734397640986,86.6,97.4075,-0.005990716787534831,-0.3007707375192954,FALSE,FALSE,0,-5.952243833954701
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-01-01,0.002,5,1,FALSE,-8.770007324218728,3.8750386589634864,87.35,97.7255,-0.1765753875383204,-0.11047152125775636,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-02-01,0.0036,5,1,FALSE,-12.660012817382789,4.25030499147333,79.35,97.9415,-0.41724901519773816,-0.5078886992689396,FALSE,FALSE,0,-5.381698975487088
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-03-01,0.0016,5,1,FALSE,2.1350036621093977,6.878402195854085,86.95,97.302,-0.8356375219824688,-0.3204964895665056,FALSE,FALSE,0,-5.952243833954701
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-04-01,0.0026,5,1,FALSE,7.654992675781273,4.340166312920756,79.75,97.259,0.38038437440563067,0.053475782551755266,FALSE,FALSE,0,-5.626821433520073
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-05-01,0.002,5,1,FALSE,10.724993896484397,7.669452079076374,82.45,97.7905,-0.3653081729222077,0.2586630405419515,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-06-01,0.002,5,1,FALSE,19.654998779296896,6.127386538540611,79.75,97.1915,-0.8046112864060713,0.09460168386476679,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-07-01,0.0016,5,1,FALSE,21.654998779296896,4.364852016361859,72.55,97.5685,-0.4400699521704882,-0.16807927787997456,FALSE,FALSE,0,-5.952243833954701
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-08-01,0.001,4,1,FALSE,21.61248931884768,4.489732759452922,69.5,97.513125,-0.7719903020011013,-0.14875224295118059,FALSE,FALSE,0,-6.214608098422191
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-09-01,0.0024000000000000002,5,1,FALSE,18.11499633789065,4.594323379804126,63.45,97.2675,-0.22679563484367105,-0.10403904768126276,FALSE,FALSE,0,-5.683979847360021
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-10-01,0.002,6,1,FALSE,13.829166666666689,5.661178718368265,75.45833333333333,97.50375,-0.3239999282393822,-0.013183582137817876,FALSE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-11-01,0.0014,5,1,FALSE,3.7649841308593976,6.32288653166979,77.2,96.806,-0.302388187631195,-0.2890189408354859,FALSE,FALSE,0,-6.032286541628237
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2021-12-01,0.0014,5,1,FALSE,-7.130010986328102,6.4739700617181954,86.5,96.9225,-0.3773242569813321,-0.06601233387685032,FALSE,FALSE,0,-6.032286541628237
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-01-01,0.0014,5,1,FALSE,-13.085015869140602,4.688045597725012,81.95,97.249,-0.12991415300852524,0.09737960810081198,TRUE,FALSE,0,-6.032286541628237
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-02-01,0.0018,5,1,FALSE,-9.65502014160154,6.42281756089797,84.55,97.389,-0.4903648454862905,0.1223973072898177,TRUE,FALSE,0,-5.8781358618009785
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-03-01,8e-4,5,1,FALSE,-3.6650024414062274,5.439766421726169,88.9,96.899,-0.13054350319042435,0.6727943234475947,TRUE,FALSE,0,-6.319968614080018
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-04-01,0.0012000000000000001,5,1,FALSE,6.579998779296898,5.459300329886973,84.75,96.908,-0.6709949416135293,-0.44201823819297986,TRUE,FALSE,0,-6.119297918617867
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-05-01,0.0026,5,1,FALSE,14.629986572265647,4.5906569612352985,69.45,97.5275,0.1449596824951206,0.15328974668275938,TRUE,FALSE,0,-5.626821433520073
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-06-01,0.002,4,1,FALSE,18.906243896484398,5.423289373980792,62.875,97.410625,-0.6213718574256957,-0.5835735227542722,TRUE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-07-01,0.0022,5,1,FALSE,21.389996337890647,7.754795166030118,75.95,97.346,-0.14373579872869494,-0.2627127622276808,TRUE,FALSE,0,-5.744604469176456
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-08-01,0.0018,5,1,FALSE,20.720001220703146,4.418854307151383,74.6,97.3995,-0.08860132811534331,-0.3267565323365018,TRUE,FALSE,0,-5.8781358618009785
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-09-01,0.002,5,1,FALSE,20.604992675781272,5.378308316895806,61.2,97.2545,-0.040563548918825035,-0.5086809000427166,TRUE,FALSE,0,-5.809142990314028
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-10-01,0.003,5,1,FALSE,6.299987792968773,4.743950130385405,60.75,97.443,-0.5459700939202946,0.1124140157480566,TRUE,FALSE,0,-5.521460917862246
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-11-01,0.001,5,1,FALSE,-0.21001586914060227,2.950754343841191,66.25,97.8035,-0.07979812516289045,-0.0067324379813728935,TRUE,FALSE,0,-6.214608098422191
0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,2022-12-01,8.333333333333334e-4,6,1,FALSE,-10.166670227050759,6.268512583175853,85.83333333333333,97.84958333333333,-0.2593210735490103,-0.17115924134305077,TRUE,FALSE,0,-6.3016194754118215
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-01-01,0.06416666666666666,6,1,FALSE,-3.6708587646484148,3.123190447915703,65.70833333333333,98.61291666666666,-0.47768388782207144,-0.1083957219170885,FALSE,FALSE,0,-2.7308071882248264
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-02-01,0.017,4,1,FALSE,-2.256254577636696,5.553629019243432,74.8125,98.848125,-0.5207426074905042,-0.14721874756034128,FALSE,FALSE,0,-4.017383521085972
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-03-01,0.01916666666666667,6,1,FALSE,8.466653442382835,5.454728478823283,71.79166666666667,98.26416666666667,-0.5781483307695124,-0.40908378303085824,FALSE,FALSE,0,-3.903724202613451
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-04-01,0.0128,5,1,FALSE,9.494995117187523,3.569321521580157,65.6,98.788,-0.5178440953717571,-0.14721503105052902,FALSE,FALSE,0,-4.283086686818978
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-05-01,0.030000000000000002,5,1,FALSE,14.769995117187523,3.8847342418628314,84.65,98.259,-0.575397824236577,0.09837672114884705,FALSE,FALSE,0,-3.4737680744969905
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-06-01,0.0208,5,1,FALSE,20.73999633789065,6.939823821831882,80.15,97.9655,-0.43113123067304393,-0.10444522286939484,FALSE,FALSE,0,-3.825845309187094
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-07-01,0.0265,4,1,FALSE,22.45623931884768,2.7309665724830037,84.9375,98.304375,0.057879989741722836,0.5421366486048488,FALSE,FALSE,0,-3.5935692743096115
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-08-01,0.0125,4,1,FALSE,23.199990844726585,6.916948505805447,77.75,98.75875,-0.4066680209080992,-0.18739805592662273,FALSE,FALSE,0,-4.305065593537753
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-09-01,0.0188,5,1,FALSE,21.259991455078147,4.196720940055722,71.55,98.584,-0.4885179810115344,0.12048839380870388,FALSE,FALSE,0,-3.9220733412816475
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-10-01,0.0166,5,1,FALSE,14.139984130859398,3.6712927853764565,72.75,98.592,0.140965911248254,-0.1956359447111556,FALSE,FALSE,0,-4.0398563769380305
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-11-01,0.0582,5,1,FALSE,7.354986572265648,4.909039946619189,64.2,98.641,-0.4237532740471946,-0.10681252777956121,FALSE,FALSE,0,-2.8268337370921772
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2016-12-01,0.13899999999999998,3,1,FALSE,-0.6499898274739356,3.6966646370938823,69.41666666666667,98.82,0.19387343631725173,-0.11596895252422179,FALSE,FALSE,0,-1.966112856372833
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-01-01,0.026333333333333334,6,1,FALSE,0.9333231608073144,4.059079811516812,73.45833333333333,98.35041666666666,-0.5451724975533261,0.22291914794223108,FALSE,FALSE,0,-3.5996483203859935
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-02-01,0.034749999999999996,4,1,FALSE,6.7187362670898665,3.826318946345126,80.875,97.9475,-0.574582030415937,-0.6212210695057142,FALSE,FALSE,0,-3.3312050098421206
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-03-01,0.04125,4,1,FALSE,3.4374938964843977,3.4532537830281402,83.3125,98.2675,-0.30979637872098537,0.4655779806907711,FALSE,FALSE,0,-3.164150925178954
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-04-01,0.023,5,1,FALSE,9.509991455078147,6.676341516716161,81.35,98.1705,-0.4136333051723433,0.19717744350618083,FALSE,FALSE,0,-3.7297014486341915
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-05-01,0.017,6,1,FALSE,15.012490844726585,5.163279634840369,87.66666666666667,97.74916666666667,-0.8550306446753708,-0.2724975920706334,FALSE,FALSE,0,-4.017383521085972
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-06-01,0.052,5,1,FALSE,22.2899841308594,5.507360040494835,77.05,97.9175,-0.6532576654084069,-0.22314207563043825,FALSE,FALSE,0,-2.9374633654300153
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-07-01,0.0304,5,1,FALSE,22.594995117187523,3.9328575462718534,83.2,98.3345,-0.10097152870729895,-0.025235863101210093,FALSE,FALSE,0,-3.4609473860679296
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-08-01,0.0428,5,1,FALSE,21.61999511718752,3.0919033262449847,76.65,98.4085,-0.7129907412763034,-0.20902149606721868,FALSE,FALSE,0,-3.128121461599737
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-09-01,0.0266,5,1,FALSE,19.955004882812524,4.4402341797505045,68.45,98.6155,-0.5003611048187351,0.5442716042251563,FALSE,FALSE,0,-3.5899395062590327
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-10-01,0.0134,5,1,FALSE,17.029980468750022,7.3432946030727475,70.15,98.813,-0.5234779710339957,-0.12909215175541808,FALSE,FALSE,0,-4.240527072400182
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-11-01,0.0224,5,1,FALSE,7.029992675781273,3.113889697676478,67.35,98.688,-0.5653809226305605,-0.423614833836019,FALSE,FALSE,0,-3.7550192566184815
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2017-12-01,0.0186,5,1,FALSE,-3.1350097656249774,3.5811489690555796,76.35,98.7195,-0.13010212111254793,-0.08764064428116516,FALSE,FALSE,0,-3.9322257127456655
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2018-01-01,0.0306,5,1,FALSE,-7.130004882812477,5.866413144079435,67.1,99.3855,-0.7971323103135759,-0.2056733986409424,FALSE,FALSE,0,-3.454598158389271
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2018-02-01,0.0078,5,1,FALSE,1.1549926757812727,3.112826535763718,79.95,99.1055,-0.08805814642062718,-0.4613174149235686,FALSE,FALSE,0,-4.733003557497977
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2018-03-01,0.0372,5,1,FALSE,-1.0150146484374774,6.5199481746538215,75.15,98.12599999999999,-0.6634509962735001,0.05867887503552045,FALSE,FALSE,0,-3.2649197633696074
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2018-04-01,0.0232,5,1,FALSE,6.579992675781273,4.863166025265608,75.2,98.213,-0.3828051048843536,0.31048728089969085,FALSE,FALSE,0,-3.7214026458194964
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,2018-05-01,0.0138,5,1,FALSE,18.10998535156252,3.5733033029853556,82.4,98.462,-0.5698680257635343,-0.7014368703544419,FALSE,FALSE,0,-4.213128098212068
