distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,month,mean_lead,n_obs,n_monitors,is_reid_hillview,air_temp,wind_speed,rhum,pres,wind_dir_sin,wind_dir_cos
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-05-01,0.002,5,1,FALSE,13.038006591796897,3.4186712045135534,70.65,97.6,-0.2876088402928624,-0.4053391636020372
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-06-01,0.002,5,1,FALSE,15.904016113281273,4.55417779123534,84.15,97.224,-0.8653245773804445,0.015845900114124734
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-07-01,0,5,1,FALSE,22.133996582031273,6.39005267304678,77.85,97.188,-0.1320131631736459,-0.45499647127270426
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-08-01,0.005,6,1,FALSE,22.090000406901066,3.2618910563535772,74.625,97.75666666666666,-0.5516819501454876,-0.0826168271250101
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-09-01,0.004,5,1,FALSE,16.853991699218774,7.210902101536528,68.4,97.224,-0.22009483885220296,-0.4421374324054328
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-10-01,0.008,5,1,FALSE,9.366009521484397,3.5839130368791565,76.35,97.146,0.07223625242884615,-0.389455250096508
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-11-01,0.0075,4,1,FALSE,0.5674987792968977,7.906991194248506,97.375,96.9625,0.048706761498724806,-0.1448511247580013
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2003-12-01,0.018000000000000002,5,1,FALSE,-6.509997558593727,4.614171779876358,92.9,97.294,-0.0024555209029872237,0.42861238433528737
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-01-01,0,3,1,FALSE,-10.599991861979143,8.572033092433106,92.16666666666667,98.05333333333334,-0.18459910230039564,-0.17819249221771277
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-03-01,0.002,5,1,FALSE,-0.042004394531227264,6.71709679502591,89.3,97.678,-0.42134931763019445,-0.3443261236814945
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-04-01,0.004,5,1,FALSE,6.172009277343773,8.127935767199345,84.2,97.182,-0.30523929459795285,0.22725385889257935
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-05-01,0,1,1,FALSE,5.750024414062523,3.2449953015150212,64.25,97.89,-0.8320495709135896,-0.5547012813600772
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-07-01,0,4,1,FALSE,19.082505798339866,6.619575666108754,76.6875,97.4125,-0.46485104573405744,0.18542527691858612
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-08-01,0.0016666666666666668,6,1,FALSE,17.061669921875023,3.85853884540504,76.91666666666667,97.48833333333333,0.2456956275524397,-0.2945110031090193
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-09-01,0.005,4,1,FALSE,16.730012512207054,5.97431899719445,69.75,97.4825,-0.2609127575285925,-0.7547705780638886
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-10-01,0.008,5,1,FALSE,10.640014648437523,5.066416807222334,73.8,96.822,-0.1673927344918901,-0.5269534193661753
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-11-01,0,5,1,FALSE,2.605999755859398,4.6095867253516785,77.5,97.782,-0.2636777350066968,-0.11423916561364918
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2004-12-01,0.002,5,1,FALSE,-10.823999023437477,4.679593081935779,82.55,97.968,0.1464695341730144,0.3541321516447016
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-01-01,0,5,1,FALSE,-13.607989501953103,4.971517051578593,77.4,98.506,0.02126307843788252,0.033471962551461606
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-02-01,0.002,5,1,FALSE,-4.112005615234352,6.6381860858769,89.9,97.498,-0.10682726421768654,-0.03418910383071387
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-03-01,0.002,5,1,FALSE,-0.9239990234374773,4.562019631819765,86.9,96.948,-0.05416770017161765,0.2826879521829905
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-04-01,0.005,4,1,FALSE,8.894998168945335,3.8260384227546607,79.25,97.3625,0.16921703275616448,0.011359447028392797
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-05-01,0,5,1,FALSE,11.571997070312523,4.401698243111835,79.85,97.06,-0.8143504036792003,-0.457674208382444
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-06-01,0.005,4,1,FALSE,20.04249725341799,6.1090197468291825,86.4375,96.89500000000001,-0.4709237831252726,-0.3874509199902111
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-07-01,0.002,5,1,FALSE,20.659997558593773,6.778802524736419,82.95,97.408,-0.4766889506823958,-0.17143609269940185
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-08-01,0.002,5,1,FALSE,22.517993164062524,5.374910074614193,73.85,97.376,-0.43743936923158255,-0.29907971282584
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-09-01,0.002,5,1,FALSE,19.652008056640646,4.591105324988107,80.55,97.334,-0.5589523672391613,0.08762061506626892
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-10-01,0.0033333333333333335,6,1,FALSE,9.91833394368492,5.807509268818795,78.75,97.61333333333333,-0.25674009744372245,0.08417053927082778
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-11-01,0,5,1,FALSE,-2.0539916992187273,6.516919950971108,81.85,97.04599999999999,0.5057605814353223,0.04474633867011486
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2005-12-01,0,5,1,FALSE,-9.089996337890602,5.816470503419865,88.5,97.272,-0.5727375305909016,-0.07977042907097558
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-01-01,0,5,1,FALSE,-4.491986083984353,6.31937387767858,90.9,96.886,-0.08494262743969452,0.07896440904864863
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-02-01,0.002,5,1,FALSE,-8.615997314453102,6.360538284418864,85.95,97.28999999999999,-0.20893896007256155,0.07644639930332847
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-03-01,0,4,1,FALSE,0.7374969482422102,6.600788039777548,84.5625,97.805,-0.8239912379173547,0.13614123299001527
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-04-01,0.012,5,1,FALSE,11.361999511718773,6.731105577715585,72.15,97.226,-0.45202702829536096,-0.10799432669543743
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-05-01,0.002,5,1,FALSE,14.084008789062523,6.05267504604677,83.25,97.116,-0.13859684581077672,0.026460104948569173
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-06-01,0,4,1,FALSE,18.23999938964846,4.379610911758593,74.6875,97.37,-0.31773403910088543,-0.22778073076734673
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-07-01,0.002,5,1,FALSE,22.988012695312523,6.123965241959281,66.3,97.38,-0.4236184950798523,0.010186521725375786
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-08-01,0.002,5,1,FALSE,20.808007812500023,4.857271994465455,69.95,97.584,-0.025801011678697038,-0.08700931586230004
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-09-01,0.002,5,1,FALSE,15.185998535156273,2.9928873392972664,71.8,97.47800000000001,0.15293690069780144,-0.34194282882741733
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-10-01,0.005,4,1,FALSE,11.132508850097679,6.852936926850759,65.875,96.9575,-0.18386309131337758,-0.2964266224788735
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-11-01,0.01,4,1,FALSE,3.3075042724609602,4.915482916931585,82.875,97.58500000000001,-0.1321346910998698,-0.15917033973898675
1-3 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,2006-12-01,0,4,1,FALSE,-7.192510986328102,4.829017253514069,89.8125,97.7525,-0.04779338208609127,0.40406953011629704
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2005-10-01,0,4,1,FALSE,17.464997863769554,3.8366227757208997,63.75,101.7575,-0.6147524343763943,0.5588987086567115
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2005-11-01,0,3,1,FALSE,18.513330078125023,3.640757462382212,68.83333333333333,101.45,0.08613866873361613,0.7270786869803755
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2005-12-01,0,21,1,FALSE,12.344287400018624,6.667941432934452,70.38095238095238,101.4342857142857,-0.13198010307156005,0.43480832880823816
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-01-01,0,7,1,FALSE,15.024285888671898,3.9287658250564683,70.60714285714286,101.35714285714286,-0.17834828913525072,0.23417714388500857
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-02-01,0,3,1,FALSE,18.476678466796898,5.235883691268162,90.33333333333333,100.71666666666667,-0.2400496008753713,-0.4175093723773471
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-03-01,0,6,1,FALSE,18.01166687011721,5.252668693111426,75.58333333333333,101.16166666666666,0.4698793629463301,-0.23168717183616042
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-04-01,0,5,1,FALSE,22.444000244140646,5.868070651508269,76.85,100.834,0.13222210760859118,-0.7778353263125477
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-05-01,0,5,1,FALSE,23.882006835937524,5.147797245531793,70.75,100.79,-0.24978559412599222,-0.15321243469910148
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-06-01,0,5,1,FALSE,27.9380065917969,3.214587417095763,67.95,100.846,0.24354369527799066,-0.20889096343327698
1-3 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,2006-07-01,0,3,1,FALSE,27.82666422526044,4.771268184828959,78.58333333333333,100.92,0.9277757511559807,-0.33477154969390976
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-01-01,0.02,3,1,FALSE,-3.6799987792968523,4.273639675884926,70.66666666666667,98.58,-0.10930577845829963,-0.33774644559591216
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-02-01,0.01,6,1,FALSE,2.7016794840495018,8.005233813737169,78.66500091552734,98.35166666666666,-0.16875089003934354,-0.708268236134432
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-03-01,0.015,8,1,FALSE,6.066251373291038,6.991692997919132,76.8125,98.5625,-0.5779556954473525,-0.019113209786255664
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-04-01,0.016,5,1,FALSE,7.298004150390648,3.607917505923996,78.79800109863281,98.438,-0.30885705447556167,0.37309172483238134
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-05-01,0.016,5,1,FALSE,19.17000122070315,5.510921949548426,88.45,97.476,-0.5512487890025889,-0.5456240343353328
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-06-01,0.016,5,1,FALSE,17.68001098632815,6.050688593272403,77.35,98.262,-0.035999695991152006,0.1830789795545622
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-07-01,0.026666666666666665,3,1,FALSE,21.653344726562523,4.608190328206076,80,98.10666666666667,-0.7837675575687062,0.2348835134839328
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-08-01,0.02,4,1,FALSE,20.647492980957054,5.670119136368774,75.875,98.64,0.06219472381145087,0.046553989322183874
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-09-01,0.01,6,1,FALSE,18.024992879231792,5.162424056061875,70.41666666666667,98.12833333333333,-0.30744617621283626,-0.5741337109610588
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-10-01,0.01,5,1,FALSE,14.452001953125023,3.987220020853115,64.85,98.628,-0.6591317837934283,0.1565665529878802
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-11-01,0.01,5,1,FALSE,4.372003173828148,6.349812280701768,81.996002197265625,97.826,0.31754568169695124,-0.3729302545864388
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2000-12-01,0.01,5,1,FALSE,-8.528002929687478,5.05638882884678,80.75,99.15,-0.6717044073163032,0.13210175665414994
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-01-01,0.01,5,1,FALSE,-5.454003906249977,6.398373414460947,87.8,98.68,-0.8814462839426522,0.20701497985157086
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-02-01,0.015,4,1,FALSE,-6.742498779296852,5.77753273798835,83.6875,99.2675,-0.4198141229339075,-0.47786064769206
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-03-01,0.01,5,1,FALSE,-1.9959899902343523,4.070420457550804,81.45,98.208,-0.8766664800797332,0.1231887902466996
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-04-01,0.01,3,1,FALSE,9.530002848307314,5.85835201537554,80.5,97.97,-0.32545207743388643,-0.434304642736306
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-05-01,0.01,6,1,FALSE,13.975000000000023,5.217712330193205,74.79166666666667,98.37833333333333,-0.6907779411952403,-0.03955530901978318
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-06-01,0.01,6,1,FALSE,21.38000895182294,4.636488567751223,72.54166666666667,98.605,0.10040997230026433,-0.6434857772493157
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-07-01,0.018,5,1,FALSE,22.254010009765647,5.2986892968094255,72.3,98.318,-0.6085732780581568,-0.029337590707429882
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-08-01,0.01,4,1,FALSE,21.670014953613304,6.671757064956533,74.68500137329102,98.4325,-0.5403075046756669,-0.08180590882727609
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-09-01,0.014,5,1,FALSE,14.586010742187522,7.756211020353146,73.45,98.508,-0.7335764655013375,0.6269108220917322
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-10-01,0.02,3,1,FALSE,13.453342692057314,6.905790822225362,73.33333333333333,98.79333333333334,-0.2908505001944259,0.143999638896486
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-11-01,0.02,6,1,FALSE,8.201674397786482,5.449990414386128,64.75,98.675,-0.22155916288903418,-0.7300136243302985
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2001-12-01,0.01,6,1,FALSE,0.8166646321614811,4.948694509762495,79.28833516438802,98.29,0.26821721783586394,-0.4408855688175078
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-01-01,0.013333333333333334,3,1,FALSE,-2.5566670735676857,7.541053537807156,81.75,98.2,-0.7444472338438196,-0.3980654029109906
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-02-01,0.018,5,1,FALSE,-4.035992431640603,7.9616080757068035,73.6,98.474,-0.8507676902554777,-0.06743790713369222
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-03-01,0.012857142857142857,7,1,FALSE,2.1742885044643083,6.7882534993352674,82.03571428571429,98.16142857142857,-0.73514533279775,-0.0516390586408911
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-04-01,0.018000000000000002,5,1,FALSE,7.721997070312523,6.263531463772236,79.9,98.264,-0.4580832143806014,0.14777105520451
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-05-01,0.012,5,1,FALSE,8.529998779296898,7.75896637635953,85.3,98.35199999999999,-0.48090156057606165,0.2534150394646924
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-06-01,0.01,4,1,FALSE,22.322503662109398,9.069139804939265,79.125,98.6225,-0.8461236983433397,-0.14210446260780304
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-07-01,0.013333333333333334,6,1,FALSE,23.624998982747417,6.124939598010211,66.79166666666667,98.51666666666667,-0.41391350094364127,-0.046279446041542244
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-08-01,0.01,5,1,FALSE,21.03399658203127,7.840666912770437,73.8,98.55799999999999,-0.3042658795110958,0.15556649369870595
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-09-01,0.022,5,1,FALSE,18.44000244140627,9.041957002597417,58.25,98.674,-0.2831061279641667,-0.16105858938964873
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-10-01,0.014,5,1,FALSE,7.970007324218773,5.992098128545483,68.75,98.688,0.1649193153324999,-0.027164868738951995
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-11-01,0.01,4,1,FALSE,3.8400054931640852,8.446518338173755,79.0625,97.8875,-0.5836420199850133,-0.12521056672721143
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2002-12-01,0.013333333333333332,6,1,FALSE,-2.6383321126301857,5.82321481019504,80.125,97.98166666666667,-0.3080786276868751,-0.26102638463063066
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-01-01,0.01,5,1,FALSE,-8.997991943359352,5.050608052780404,66.3,98.466,-0.17395985305982847,0.5586891371794303
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-02-01,0.022,5,1,FALSE,-6.923999023437477,9.783085393420693,71.5,98.56400000000001,-0.8955086287468552,-0.38362737020244764
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-03-01,0.022,5,1,FALSE,1.3980041503906477,6.495180255497751,80,97.806,-0.7328646440987803,-0.49222742716498247
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-04-01,0.024,5,1,FALSE,7.400006103515648,4.789226395138396,73.15,98.268,-0.5580156539149228,-0.31835078853727283
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-05-01,0.01,5,1,FALSE,11.260003662109398,6.520750092432833,77.85,98.55,0.02654890368527802,0.3325052265953049
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-06-01,0.018,5,1,FALSE,17.6100036621094,7.09075541131169,71.25,98.082,-0.8659007717972232,-0.14627850601715117
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-07-01,0.014,5,1,FALSE,22.572009277343774,6.874185521711776,73.85,98.348,0.11790826504927257,-0.6133440149733194
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-08-01,0.01,6,1,FALSE,21.695001220703148,3.969805090832884,78.66666666666667,98.66666666666667,-0.2415099965916654,-0.16876425951939264
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-09-01,0.016,5,1,FALSE,17.11199951171877,7.200851784181172,67.9,98.508,-0.0504198624847584,-0.7912264504353238
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-10-01,0.016,5,1,FALSE,10.496008300781273,4.575877830168109,65.95,98.28,0.042894890186915384,-0.6354416207157885
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-11-01,0.01,5,1,FALSE,7.151995849609397,7.616346304619899,91.25,98.048,-0.048759917574487326,-0.35655646886256254
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2003-12-01,0.01,5,1,FALSE,-0.4380004882812273,7.121839120416275,90.65,97.832,-0.42292897337143154,0.285983274903977
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-01-01,0.016,5,1,FALSE,-6.433996582031227,7.642081118909,80.9,98.518,-0.19610302335918445,-0.0031930094401479204
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-02-01,0.016,5,1,FALSE,-4.041992187499977,5.427390517280858,92.85,98.39,-0.30026831847272367,0.09048443409587019
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-03-01,0.01,5,1,FALSE,1.9699951171875227,8.109221986528816,81.3,98.952,-0.43886352587116423,-0.006471818477695251
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-04-01,0.014,5,1,FALSE,8.670007324218773,8.198926132160747,73.75,97.966,-0.16044097646691485,-0.002478331517635246
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-05-01,0.01,5,1,FALSE,12.624005126953147,7.120947235802616,83.55,98.32,-0.1545400907985275,0.1077343267519826
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-06-01,0.01,5,1,FALSE,17.128002929687522,7.140665995537991,79.9,98.212,-0.8689936680672156,-0.32761521944109884
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-07-01,0.01,5,1,FALSE,18.410003662109396,6.571134727654782,68.7,98.522,-0.32805583661638726,0.5452425176143048
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-08-01,0.01,6,1,FALSE,19.031671142578148,4.3652650119372876,74.125,98.415,0.6489137050457242,-0.11965571611235128
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-09-01,0.01,5,1,FALSE,19.865991210937523,8.386832995423987,64.25,98.566,-0.1852001400550713,-0.5292921642846768
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-10-01,0.01,5,1,FALSE,11.367999267578147,6.8371701811545895,66.6,98.002,-0.03899872732606605,-0.32308180878357157
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-11-01,0.01,5,1,FALSE,6.894000244140647,4.232660533324847,77.8,98.69,-0.5579824472861484,-0.1666054122647429
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2004-12-01,0.01,5,1,FALSE,-3.0899963378906024,4.199307279886183,79.25,98.532,0.03398554085654865,0.46517003044832234
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-01-01,0.044,5,1,FALSE,-8.953991699218728,5.648302731154288,83.45,99.196,0.19703676095236278,0.09311106454708779
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-02-01,0.02,5,1,FALSE,-2.4999999999999774,5.635622030286744,86.65,98.468,-0.3668408057124223,-0.07906280661767631
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-03-01,0.015,4,1,FALSE,2.3000045776367415,5.751909437181188,81.875,97.9925,-0.21907382399945236,0.1639882382053608
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-04-01,0.024,5,1,FALSE,10.296002197265647,2.768173674698745,66.9,98.344,-0.2923257856584468,-0.39860393249421977
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-05-01,0.016666666666666666,3,1,FALSE,10.940006510416689,5.219378188295208,68.75,98.40333333333334,-0.03627146436690068,-0.5328342601776392
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-06-01,0.014285714285714285,7,1,FALSE,21.10572422572547,5.075822454652469,79.85714285714286,98.10285714285715,-0.4794845664923146,-0.6027709922685195
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-07-01,0.014,5,1,FALSE,22.097998046875023,6.351291697623547,72.4,98.358,-0.3618953765938513,0.025335806357542685
1-3 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,2005-08-01,0.016,5,1,FALSE,23.650000000000023,5.390760790645512,68.35,98.40599999999999,-0.10057133192102304,-0.2856393664473287
